CmpdID,neuSmi,y,src
CHEMBL1582133,C1CCC(c2nn3c(-c4[nH]nc5c4CCC5)nnc3s2)CC1,1,ETB
CHEMBL1504234,O=C(NC1CCCCC1)C(c1ccccc1F)N(Cc1ccco1)C(=O)Cn1nnc2ccccc21,1,ETB
CHEMBL1435509,O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3ccccc3)C2)CC1,1,ETB
CHEMBL1503554,CCOC(=O)c1ccccc1NC(=O)c1cccs1,1,ETB
CHEMBL1363905,Cc1cccc(C(=O)Nc2ccccc2C(=O)OCc2c(C)noc2C)c1,1,ETB
CHEMBL1413002,O=C(CCc1ccccc1)Nc1c(F)c(F)c(F)c(F)c1F,1,ETB
CHEMBL1364404,COc1ccc2nc3c(cc2c1)Cc1ccccc1-3,1,ETB
CHEMBL1349095,COc1ccc(N2/C(=C/C(C)=O)NC(=O)c3c(C)cc(C)nc32)cc1,1,ETB
CHEMBL1503361,CC1(C)CNC(=O)c2sc(N3CCCCC3)nc2C1,1,ETB
CHEMBL1311108,CC(C)c1ccc(S(=O)(=O)N2CCN(C(=O)c3cccc(F)c3)CC2)cc1,1,ETB
CHEMBL1496007,COCCNc1nc(-n2nc(C)cc2C)nc2sc3c(c12)CCCC3,1,ETB
CHEMBL1579983,CCOC(=O)CCN(Cc1cccs1)S(=O)(=O)c1ccc(F)cc1,1,ETB
CHEMBL1361095,CCCCC(=O)NC1(C(F)(F)F)C(=O)N(Cc2ccco2)C(C)=C1C(=O)OC,1,ETB
CHEMBL1572655,Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1,1,ETB
CHEMBL1371459,CC1CN(c2oc(-c3ccco3)nc2S(=O)(=O)c2ccccc2)CC(C)O1,1,ETB
CHEMBL1459724,COc1cc(OC)cc(C(=O)N2c3ccc(F)cc3CCC2C)c1,1,ETB
CHEMBL1313650,CN(C)c1nc(NCc2ccccc2)nc(Oc2ccc(O)nn2)n1,1,ETB
CHEMBL489940,CC(=O)C(C)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,1,ETB
CHEMBL1377526,COc1ccc(CNc2ccnc(-c3ccc(C(=O)N(C)C)cc3)n2)c(OC)c1,1,ETB
CHEMBL1492073,N#Cc1ccc(C(c2nnnn2CCc2ccccc2)N2CCCCCC2)cc1,1,ETB
CHEMBL1404866,CCC1CCc2c(sc3ncnc(N4CCOCC4)c23)C1,1,ETB
CHEMBL1366586,C=C(N(C)C)[C@]1(C)C[C@H]1[C@H](NC(=O)CNC(=O)OCc1ccccc1)c1ccccc1,1,ETB
CHEMBL1612273,COCCn1c(SCc2ccc(C(=O)OC)o2)nc2cc(Cl)ccc2c1=O,1,ETB
CHEMBL1554622,CS(=O)(=O)Nc1cccc(-c2nc(NCc3ccccc3)c3ccccc3n2)c1,1,ETB
CHEMBL1352687,CC(C)OC(=O)CSc1nc2cccnc2n1C1CCCCC1,1,ETB
CHEMBL1440902,N#Cc1c(N2CCN(C(=O)c3ccco3)CC2)nc(-c2ccccc2)c2c1CCCC2,1,ETB
CHEMBL1583062,O=C(CSc1nc2cccnc2n1Cc1ccccc1)NCc1ccco1,1,ETB
CHEMBL1544380,CCOC(=O)c1ccc2ncc(C(=O)OCC)c(NCc3ccco3)c2c1,1,ETB
CHEMBL1312088,CC(=O)c1sc(NC(=O)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)nc1C,1,ETB
CHEMBL1392054,CCOC(=O)c1sc(NC(=O)CSc2nnnn2-c2ccc(C)cc2C)nc1C,1,ETB
CHEMBL1569970,CCN(C(=O)c1cc2cc3ccc(C)cc3nc2o1)c1ccc(OC)cc1,1,ETB
CHEMBL560073,O=C(CSc1nnc(-c2ccco2)n1Cc1ccccc1)c1ccc(F)cc1,1,ETB
CHEMBL1374849,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cc(C)n(C)n4)c3C[C@H]2CN1C(=O)c1ccccc1,1,ETB
CHEMBL1193011,c1cncc(-c2nc(NCc3ccco3)c3ccccc3n2)c1,1,ETB
CHEMBL1519428,Cc1ccc(NC(=O)CN(c2cc(C)cc(C)c2)S(=O)(=O)c2c(C)noc2C)nc1,1,ETB
CHEMBL1410121,CCn1nnc(NC(=O)c2ccccc2Br)n1,1,ETB
CHEMBL1525774,CC(C)CC1(C(=O)NCc2ccccn2)C=CCN1C(=O)c1ccccc1,1,ETB
CHEMBL1303320,C=CCn1c(C)cc(C(=O)CSc2nc(O)c3ccccc3n2)c1C,1,ETB
CHEMBL1609757,CCC(=O)Nc1nonc1-c1nc2ccccc2n1CC(C)C,1,ETB
CHEMBL1330662,COc1ccc(CN(C(=O)c2ccco2)c2ccc(Br)cc2)cc1OC,1,ETB
CHEMBL1523346,COc1ccc(OC)c(NC(=O)c2cc3ccccc3o2)c1,1,ETB
CHEMBL1490629,C(=C/c1ccccc1)\CSc1nnc(-c2ccccn2)n1Cc1ccco1,1,ETB
CHEMBL15766,CCc1cc(C(C)=O)c(O)cc1OCCCCCC(C)(C)c1nn[nH]n1,1,ETB
CHEMBL1449117,COc1ccc(CNC(=O)C(c2ccco2)N(Cc2cccs2)C(=O)Cc2cccs2)cc1,1,ETB
CHEMBL1343484,O=C(CCC1N=C2c3ccccc3N=C(SCc3ccc(Cl)cc3)N2C1=O)NCc1ccco1,1,ETB
CHEMBL1374352,CN(c1ccc(C(=O)Nc2nccs2)cc1)S(=O)(=O)c1ccccc1,1,ETB
CHEMBL1491830,COc1ccc(OCCCC(=O)N2CCCc3ccccc32)cc1,1,ETB
CHEMBL1461912,Oc1nc(C(F)(F)F)nc2c1nnn2Cc1ccccc1F,1,ETB
CHEMBL1420841,O=C(c1oc2ccccc2c1CSCc1ccccc1)N1CCN(c2ncccn2)CC1,1,ETB
CHEMBL1299666,Cc1ccc(OCc2nc(C#N)c(NCc3ccc4c(c3)OCO4)o2)cc1,1,ETB
CHEMBL1490013,CC1=C(C(=O)N(C)Cc2ccccc2)C2(CCC(C)CC2)OC1=O,1,ETB
CHEMBL1529330,COc1ccc(Oc2ncc3nc(C)c(=O)n(Cc4ccc(F)cc4)c3n2)cc1,1,ETB
CHEMBL1339504,COc1ccccc1C(=O)N1CCN(C(=O)c2ccncc2)CC1,1,ETB
CHEMBL1596496,c1ccc(C(Cc2nc(-c3ccncc3)no2)c2ccccc2)cc1,1,ETB
CHEMBL1557564,CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccnc1)c1ccc(Cl)cc1,1,ETB
CHEMBL1302174,O=C(c1ccco1)N1CCN(Cc2ccccc2C(F)(F)F)CC1,1,ETB
CHEMBL1448288,COC(=O)Cn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccccc3)(C(=O)OC)[C@@H]21,1,ETB
CHEMBL3207522,CCOc1ccc(Br)cc1/C=N/O,1,ETB
CHEMBL1486808,Cn1c(=O)c(CCc2ccccc2)nc2cnc(OCc3ccccc3)nc21,1,ETB
CHEMBL1472444,COc1ccc(CCn2c(C)cc(C(=O)CSc3nnc(N)s3)c2C)cc1,1,ETB
CHEMBL1354079,O=S(=O)(Nc1cccnc1)c1ccc(C2CCCCC2)cc1,1,ETB
CHEMBL1368175,CC(C)Oc1ccc(CSc2nnc3n(C)c(=O)c4c5c(sc4n23)CCCC5)cc1,1,ETB
CHEMBL1411438,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccsc4Br)c3C[C@H]2CN1C(=O)c1ccccc1,1,ETB
CHEMBL1312114,COc1ccc(CCNc2oc(COc3ccccc3F)nc2C#N)cc1,1,ETB
CHEMBL1486138,c1ccc(OCCn2c(-c3ccco3)nc3ccccc32)cc1,1,ETB
CHEMBL1525470,CC1=C(C(=O)Nc2ccccc2)C(c2ccc3c(c2)OCO3)C2=C(O)CCCC2=N1,1,ETB
CHEMBL1314022,CCN(c1ccccc1)c1cc(NC)[n+](C)c(C)n1,1,ETB
CHEMBL1561971,CCCCCc1c(C)nc(Nc2nc(C)c3cc(OC)ccc3n2)nc1O,1,ETB
CHEMBL1501390,COc1cccc(Oc2c[nH]nc2-c2ccc(O)cc2O)c1,1,ETB
CHEMBL1547225,Cc1ccc(S(=O)(=O)N2CCC(C(=O)NCCCN3CCCCCC3)CC2)cc1,1,ETB
CHEMBL1413265,CC1CCN(C(=O)CSc2nnc(-c3cc4ccccc4cc3O)n2Cc2ccco2)CC1,1,ETB
CHEMBL1375780,N#CC1=C(N)S[C@H](C(=O)C23CC4CC(CC(C4)C2)C3)[C@H]1c1ccncc1,1,ETB
CHEMBL1474695,COc1cccc(Cn2c(=O)c(C)nc3cnc(Oc4ccccc4)nc32)c1,1,ETB
CHEMBL1572607,CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1cccc(C)c1,1,ETB
CHEMBL1542313,CCOc1c(OC)cccc1C1CC(=O)Nc2cc3c(cc21)OCCO3,1,ETB
CHEMBL1394874,CCCCN(CC)S(=O)(=O)c1cccc2cccnc12,1,ETB
CHEMBL1448275,CCCn1c(NC(=O)c2ccc(C)cc2)nc2ccccc21,1,ETB
CHEMBL1467832,COC(=O)c1cc(CSc2nc3cc(C)ccc3[nH]2)oc1C,1,ETB
CHEMBL1366393,COc1cccc(-c2nc(NCc3ccccc3)c3ccccc3n2)c1,1,ETB
CHEMBL1308867,CCC(=O)Nc1c(C)nn(C(=O)CC)c1C,1,ETB
CHEMBL1428218,Cc1ccc(CN(C)C(=O)c2ccccc2Oc2ccccc2)o1,1,ETB
CHEMBL1525591,CCOC(=O)c1c(C)n(Cc2ccco2)c2ccc(OC)cc12,1,ETB
CHEMBL1370314,Cc1ccc(Cc2c(C)nc3nc(SCC(=O)NCc4ccco4)nn3c2C)cc1,1,ETB
CHEMBL1384306,CCOc1ccc2nc(O)c(CN(Cc3cccs3)Cc3nnnn3C(C)(C)CC)cc2c1,1,ETB
CHEMBL1383901,O=C(OCCN(C1=NS(=O)(=O)c2ccccc21)c1ccc(Cl)cc1)c1ccco1,1,ETB
CHEMBL1597397,COc1ccc(NC(=O)N2CC3(CCN(C(=O)c4c(C)noc4C)CC3)C2)cc1,1,ETB
CHEMBL1417358,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1C[C@@H]1[C@H](NC(=O)OCc1ccccc1)c1ccccc1,1,ETB
CHEMBL1315820,Cc1nc2cnc(N3CCOCC3)nc2n(CCc2ccccc2)c1=O,1,ETB
CHEMBL1495657,Cc1nnc(C)c2c(C)n(-c3ccc(Br)cc3)c(C)c12,1,ETB
CHEMBL1495677,COc1ccccc1-n1c(O)cc(=O)nc1SC,1,ETB
CHEMBL1351496,CC(C)CNC(=O)CN(C1CCCCC1)S(=O)(=O)c1ccccc1,1,ETB
CHEMBL1549565,Cc1ccccc1-n1c(C)nc2ccccc21,1,ETB
CHEMBL1445335,CCC(c1nnnn1Cc1cccs1)N1CCN(c2nc3ccccc3s2)CC1,1,ETB
CHEMBL1340479,COCCN(CCOC)c1ncc(Cl)c(C(=O)c2c(C)cc3ccccn23)n1,1,ETB
CHEMBL1603946,CCC(C)C1C(C#N)=C(N)Oc2[nH]nc(-c3ccccc3)c21,1,ETB
CHEMBL1355002,Cn1c(=O)c(-c2ccccc2)nc2cncnc21,1,ETB
CHEMBL1475142,CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCN1CCCCC1,1,ETB
CHEMBL1527909,COC(=O)[C@@H]1C[C@@H]1[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,1,ETB
CHEMBL1300586,CCC(C)(C)n1nnnc1C(c1cccs1)N1CCN(Cc2ccccc2)CC1,1,ETB
CHEMBL3209065,Fc1ccccc1COc1cccc(/C=N/n2cnnc2)c1,1,ETB
CHEMBL1447431,O=C(NC1CCCCC1)C(c1ccc(F)cc1)N(Cc1ccco1)C(=O)Cn1nnc2ccccc21,1,ETB
CHEMBL1566704,CCOC(=O)c1ccccc1NC(=O)C1COc2ccccc2O1,1,ETB
CHEMBL356716,CC(C)(C)NC[C@H](O)c1cc(O)cc(O)c1,1,ETB
CHEMBL1380260,CCCC(=O)N(c1ccc(OCC)cc1)C1C=CS(=O)(=O)C1,1,ETB
CHEMBL1526213,CCC/C=C(\CCC)C(NC(=O)c1cccs1)c1ccc(C(=O)OC)cc1,1,ETB
CHEMBL1611841,CC(C)C(OC(=O)c1cc2sccc2n1C)C(=O)NCC1CCCO1,1,ETB
CHEMBL1324802,O=C(COc1ccc(Cl)cc1Cl)N1CCCCCC1,1,ETB
CHEMBL1531194,COc1ccc(N(C(=O)c2ccco2)S(=O)(=O)c2cc(OC)ccc2OC)cc1,1,ETB
CHEMBL1545361,C=C(C)COc1ccc(-c2[nH]nc(C)c2-c2ccccc2OC)c(O)c1,1,ETB
CHEMBL1466977,Brc1ccc(OCCOCCN2CCOCC2)cc1,1,ETB
CHEMBL1611622,COc1ccc(C(=O)N2c3cc4c(cc3C(C)=CC2(C)C)OCO4)cc1,1,ETB
CHEMBL1553694,COc1ccc2[nH]cc(CCNc3nc(-c4cccnc4)nc4ccccc34)c2c1,1,ETB
CHEMBL1519704,O=C(COc1ccccc1)N(Cc1ccco1)c1ccc(O)cc1,1,ETB
CHEMBL1322432,O=C(CSc1nnc(-c2ccccc2)n1Cc1ccco1)Nc1ccc2c(c1)OCCO2,1,ETB
CHEMBL1347752,COc1ccc(-c2noc(-c3ccccc3C(=O)Nc3cccc(OC)c3)n2)cc1,1,ETB
CHEMBL1337450,Cc1ccccc1NS(=O)(=O)c1cccc(-c2nnc(-c3ccccc3)o2)c1,1,ETB
CHEMBL1606998,O=C(c1ccc2c(c1)OCO2)N1CCCC(c2ccccc2)C1,1,ETB
CHEMBL1549053,CCN(CC)S(=O)(=O)c1cccc(-c2nnc(SC(C)C#N)n2Cc2ccccc2)c1,1,ETB
CHEMBL1598260,CC(C)c1nc(-c2c(N)n(C)c(=O)n(C)c2=O)sc1C(=O)C(C)(C)C,1,ETB
CHEMBL1464871,CCC1Oc2ccc(C)cc2N(CC(=O)N(Cc2ccc3c(c2)OCO3)CC2CCCO2)C1=O,1,ETB
CHEMBL1521545,c1ccc(N2CCN(c3ncnc4c3oc3ccccc34)CC2)cc1,1,ETB
CHEMBL1611225,C[C@@H](Cc1cccc(C(F)(F)F)c1)NCCCc1ccccc1,1,ETB
CHEMBL1436817,CC(=O)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1,ETB
CHEMBL1336813,Cc1ccc2c(c1)N(CC(=O)c1cccc(Cl)c1)C(=O)C(C)O2,1,ETB
CHEMBL1586893,Cc1cc(C(=O)CSc2nnc(N)s2)c(C)n1CCc1ccc(Cl)cc1,1,ETB
CHEMBL1484743,O=C(CC1N=C2c3ccccc3N=C(SCc3ccccc3Cl)N2C1=O)NCc1ccco1,1,ETB
CHEMBL1347024,O=C(NCc1ccco1)C(c1cccs1)N(Cc1ccccc1)C(=O)Cn1nnc2ccccc21,1,ETB
CHEMBL1568288,CCCCOc1ccc(S(=O)(=O)n2c(C)nc3ccccc32)cc1,1,ETB
CHEMBL1450461,O=C(c1ccco1)N1CCC(c2nc(-c3ccc(F)cc3)no2)CC1,1,ETB
CHEMBL1363915,Cc1ccc(-c2noc(C3CCCN(C(=O)c4c(F)cccc4F)C3)n2)cc1,1,ETB
CHEMBL41794,COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1C1CC=CCC1,1,ETB
CHEMBL1305646,O=C(CN(Cc1ccccc1)C(=O)c1ccc2c(c1)OCCO2)NCc1ccc2c(c1)OCO2,1,ETB
CHEMBL1487638,COc1cc(C2N(c3ccccc3)CCN2c2ccccc2)cc(OC)c1OC,1,ETB
CHEMBL1335688,COc1ccc(-c2[nH]nc(C)c2-c2ccc(OC)c(OC)c2)c(O)c1,1,ETB
CHEMBL606166,OC1=C2C(=Nc3ccccc3SC2c2ccco2)c2ccccc21,1,ETB
CHEMBL1452252,COc1ccc2nc(C)cc(N3CC(C)OC(C)C3)c2c1,1,ETB
CHEMBL1580580,O=C(NC1CCCCCC1)C1c2ccccc2C(=O)N1Cc1ccco1,1,ETB
CHEMBL1428601,COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1cccs1,1,ETB
CHEMBL1469677,Cc1cccc(OCc2nnc(SCC(=O)c3ccccc3)o2)c1,1,ETB
CHEMBL1607690,Cc1cccc(C)c1NC(=O)C(c1cccs1)N(Cc1ccco1)C(=O)Cn1nnc2ccccc21,1,ETB
CHEMBL1380300,COc1ccccc1OCCn1cc(C(=O)c2ccco2)c2ccccc21,1,ETB
CHEMBL1537440,Cc1ccc(-c2csc(=S)n2CC(=O)OCC(=O)NCc2ccco2)cc1,1,ETB
CHEMBL1320713,Cc1cccc(N(CC(=O)NC2CCCCC2)C(=O)c2c(C)noc2C)c1,1,ETB
CHEMBL1576529,CCCCCCn1c(SCC(C)C)nc2c1c(=O)[nH]c(=O)n2C,1,ETB
CHEMBL1425853,c1ccc(C2=Nn3c(nnc3-c3cc(-c4ccccc4)[nH]n3)SC2)cc1,1,ETB
CHEMBL1354355,Cc1nc2cnc(Oc3cccc(Cl)c3)nc2n(Cc2ccc(F)cc2)c1=O,1,ETB
CHEMBL1419096,COC(=O)c1ccccc1NC(=O)Cn1c(-c2nonc2N)nc2ccccc21,1,ETB
CHEMBL1391424,CCOc1cc(C(=O)OCc2ccc(C(=O)OC)o2)cc(Br)c1OC,1,ETB
CHEMBL1407119,Cn1c(=O)c2c(nc(CN3CCN(c4cccc(Cl)c4)CC3)n2CCc2ccccc2)n(C)c1=O,1,ETB
CHEMBL1569907,COc1ccc(NC(=O)CSc2nnc(-c3ccccc3Cl)n2Cc2ccco2)c(OC)c1,1,ETB
CHEMBL1575051,O=C(CSc1ncnc2c1oc1ccccc12)N1CCCc2ccccc21,1,ETB
CHEMBL1602645,COc1ccccc1C1C=C(c2ccccc2)Nc2nnnn21,1,ETB
CHEMBL1437883,N#CCSc1nnc(COc2cccc3ccccc23)n1-c1ccccc1,1,ETB
CHEMBL1370066,Cc1ccc(Cn2c(NC(=O)c3ccco3)nc3ccccc32)cc1,1,ETB
CHEMBL1478563,Cc1ccc(OCc2nc(C#N)c(N3CCN(Cc4ccccc4)CC3)o2)cc1,1,ETB
CHEMBL1400452,c1ccc(-c2c(-c3nc4ccccc4[nH]3)n[nH]c2-c2ccco2)cc1,1,ETB
CHEMBL1421241,COc1cccc(C(=O)Nc2cccc(-c3nc4ncccc4o3)c2C)c1,1,ETB
CHEMBL1448402,CCOC(=O)CSc1nc2ccccc2c(=O)n1CC1CCCO1,1,ETB
CHEMBL1555913,Cc1sc2ncnc(N3CCCCC3C)c2c1C,1,ETB
CHEMBL1488738,CCc1c(C)nc(SCC(=O)c2ccc(C)c(C)c2)nc1O,1,ETB
CHEMBL1526979,COc1cccc(C(c2nnnn2CCc2ccccc2)N2CCN(c3ccccc3)CC2)c1OC,1,ETB
CHEMBL1314647,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Nc3ccccc3)nc21,1,ETB
CHEMBL1356834,Cc1nc2cnc(Oc3ccccc3)nc2n(Cc2cccs2)c1=O,1,ETB
CHEMBL1360647,CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccoc1,1,ETB
CHEMBL1557284,COc1cccc(-n2nnnc2SCC(=O)Nc2cccc(C)n2)c1,1,ETB
CHEMBL278751,CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C,1,ETB
CHEMBL1497427,CCC(c1nnnn1Cc1ccco1)N(Cc1cc2cc(OC)ccc2nc1O)C1CCCCC1,1,ETB
CHEMBL1333071,FC(F)(F)c1cc(-c2ccco2)nc(NCc2cccnc2)n1,1,ETB
CHEMBL1361174,COc1ccccc1OCC(=O)Nc1cccc(-c2nc3ccccc3o2)c1,1,ETB
CHEMBL1569001,COc1ccccc1-c1oc2ccccc2c(=O)c1OC,1,ETB
CHEMBL1451427,Cc1ccc(S(=O)(=O)n2ccnc2)cc1C,1,ETB
CHEMBL1379130,O=C(N1CCCCC1)C1(c2ccccc2)CCOCC1,1,ETB
CHEMBL1576577,O=S(=O)(c1cccs1)N1CN(CC2CCCO2)c2nc3ccccc3nc21,1,ETB
CHEMBL1415036,CCOC(=O)C1CCCN(CC(=O)NC2=Nc3ccccc3N=C(C)C2c2ccccc2)C1,1,ETB
CHEMBL1503334,COC(=O)CNC(=O)C12CC3(C)CC(C)(CC(C)(C3)C1)C2,1,ETB
CHEMBL1553930,O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1csnn1)CC2,1,ETB
CHEMBL1425463,Cc1ccc(SCCNS(=O)(=O)c2ccc(F)cc2)cc1,1,ETB
CHEMBL1324699,CC(C)(C)c1cc(C(F)(F)F)nc(SCCCNC(=O)c2ccco2)n1,1,ETB
CHEMBL1459673,O=C(Nc1cccc(C(F)(F)F)c1)C1CCCN(c2ncccn2)C1,1,ETB
CHEMBL1577108,CC1CCc2sc3c(c2C1)c1ncnn1c(=O)n3CC(=O)c1ccc(Br)cc1,1,ETB
CHEMBL140220,COc1ccc2[nH]c(C(=O)c3ccccc3)cc2c1,1,ETB
CHEMBL1486887,Cc1ccccc1Cn1c(-c2cncs2)nc2ccccc21,1,ETB
CHEMBL1341608,Cc1ccc(Cl)cc1N1CCN(C(c2ccc(C#N)cc2)c2nnnn2C2CCCC2)CC1,1,ETB
CHEMBL1517935,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc21,1,ETB
CHEMBL1555592,Cc1ccc2ccccc2c1COC(=O)c1nonc1N,1,ETB
CHEMBL1611450,CC(CCc1ccccc1)NC(=O)c1cc2sccc2n1C,1,ETB
CHEMBL1611015,Cc1ccccc1/C=C\C1=NCCN1,1,ETB
CHEMBL1306250,CCOC(=O)c1c(C)n(CC(O)c2ccccc2)c2ccc(O)cc12,1,ETB
CHEMBL1505673,CCc1nnc(NC(=O)CSc2nnc(-c3ccoc3C)n2-c2ccc(C)cc2)s1,1,ETB
CHEMBL1456165,O=C(CN1C(=O)NC2(CCCCC2)C1=O)NCCC1=CCCCC1,1,ETB
CHEMBL1417805,O=C1[C@H]2ON=C(c3ccccc3Cl)[C@H]2C(=O)N1Cc1ccccc1,1,ETB
CHEMBL1388832,Cc1ccc(-n2c3c(cc(C(=O)NCc4ccco4)c2=O)C(=O)CC(C)(C)C3)cc1,1,ETB
CHEMBL1542288,CC1CN(S(=O)(=O)c2cn(C)c(=O)n(C)c2=O)CC(C)O1,1,ETB
CHEMBL1347532,Cc1cc2oc(=O)cc(CN3CCN(Cc4ccc5c(c4)OCO5)CC3)c2cc1C,1,ETB
CHEMBL1534126,c1ccc(COc2nsnc2N2CCOCC2)cc1,1,ETB
CHEMBL1526346,Cc1ccc(C2C3=C(O)CC(C)(C)CC3=NC3=C2C(=O)CC(C)(C)C3)o1,1,ETB
CHEMBL1604051,O=C1CSC(c2cn(-c3ccccc3)nc2-c2cccs2)N1CC1CCCO1,1,ETB
CHEMBL1591673,COc1ccccc1CNc1cc(-c2ccccc2C)ncn1,1,ETB
CHEMBL1349601,Cc1nc2sc3c(c2c2nc(-c4ccco4)nn12)CCCC3,1,ETB
CHEMBL1326499,CCc1ccccc1OC[C@@H](O)CN[C@H]1CCCc2ccccc21,1,ETB
CHEMBL1457332,O=C(c1ccncc1)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,1,ETB
CHEMBL1523923,CCOC(=O)c1cc2occc2n1CC(=O)NC1CCCCC1C,1,ETB
CHEMBL1402674,N#CCCCSc1nnc(-c2ccc(Cl)cc2)n1-c1ccccc1,1,ETB
CHEMBL1481022,Cc1cc2oc(=O)cc(CN3CCCCC3C)c2c(C)c1Cl,1,ETB
CHEMBL1532597,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,1,ETB
CHEMBL1372859,C=COCCn1c(-c2nonc2N)nc2ccccc21,1,ETB
CHEMBL1412900,O=C(NCc1nc2ccccc2[nH]1)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,1,ETB
CHEMBL1491744,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cc(F)cc5c4OCOC5)c3C[C@H]2CN1C(=O)c1ccccc1,1,ETB
CHEMBL1736516,COc1ccc(C2Nc3cccc(O)c3C(=O)N2Cc2ccccc2)cc1,0,ETB
CHEMBL1335088,CC(C)(C)c1ccc(NC(=O)NCc2ccco2)cc1,1,ETB
CHEMBL1527826,COc1ccc(S(=O)(=O)N(CC(=O)Nc2ccc3c(c2)OCO3)c2ccccc2OC)cc1,1,ETB
CHEMBL1580575,Cc1cc(C)c2c(CC(=O)NCc3ccco3)coc2c1,1,ETB
CHEMBL1479822,Cc1ccc(-c2noc(CSc3nnnn3C3CCCCC3)n2)cc1,1,ETB
CHEMBL1456771,COc1ccc(Cl)cc1C(=O)N(Cc1nc(-c2cccc(C)c2)no1)C(C)C,1,ETB
CHEMBL1399338,COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(I)=C/[C@@H](C)C(=O)NCc2ccc(OC)c(O)c2)cc1,1,ETB
CHEMBL1389979,CCOn1c(=O)c(=O)n(OCc2ccccc2)c2ccccc21,1,ETB
CHEMBL1521099,CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1Nc1cccc(C(=O)O)c1,1,ETB
CHEMBL1521192,CCCn1c(SCC(=O)N2CCN(c3ccccc3)CC2)nc2ccccc2c1=O,1,ETB
CHEMBL1487852,O=C(C1c2ccccc2Oc2ccccc21)N1CCN(c2ccccc2)CC1,1,ETB
CHEMBL1500805,Cc1noc(C)c1CSc1ccccc1C(=O)N1CCN(c2ccccc2)CC1,1,ETB
CHEMBL254348,CN(C)Cc1c[nH]c2ccccc12,1,ETB
CHEMBL1504734,O=C(c1cccc(F)c1)N1C2C=CC(C2)C1(C(F)(F)F)C(F)(F)F,1,ETB
CHEMBL1611267,Cc1cc(C)nc(N=C(NCCc2c[nH]c3ccccc23)NC(=O)c2ccco2)n1,1,ETB
CHEMBL1586993,CCSCCOC(=O)C1=C(C)N(C)C(=O)NC1c1cc(OC)ccc1OC,1,ETB
CHEMBL1521658,CCOC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccc4c5c(cccc35)C(=O)N4)cc12,1,ETB
CHEMBL1524508,CC(C)(C)NC(=O)C(c1ccncc1)N(Cc1cccs1)C(=O)Cn1nnc(-c2cccs2)n1,1,ETB
CHEMBL1351080,CCCCNc1nc2ccccc2n1CC(=O)N1CCc2ccccc2C1,1,ETB
CHEMBL1170,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,ETB
CHEMBL1323622,Cc1cc(C(=O)CSc2nnc(-c3ccco3)o2)c(C)n1-c1ccc2c(c1)OCCO2,1,ETB
CHEMBL1323851,CC(=O)c1c(C(C)=O)c(C)n(NC(=O)c2cccnc2)c1C,1,ETB
CHEMBL1363889,COc1ccc(C)cc1NC(=O)c1cc2ccccc2o1,1,ETB
CHEMBL1542833,CCCCOc1ccccc1NC(=O)Cn1c(-c2nonc2N)nc2ccccc21,1,ETB
CHEMBL1441136,CC(C)(C)c1ccc(S(=O)(=O)/C=C\C#N)cc1,1,ETB
CHEMBL3213925,Cc1nc2sc3c(c2c(=O)n1/N=C/c1ccco1)CCCC3,1,ETB
